taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8659872	Crasquinia vermiformis (Crasquin-Soleau, 1994)	8087377	Valentinia vermiformis Crasquin-Soleau, 1994	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Ostracoda	353	Metacopida	11137325			Valentinia	3254973	Valentinia vermiformis	8087377	
4626340	Harpoceras Waagen, 1869	4626340	Harpoceras Waagen, 1869	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Hildoceratidae	3245781	Harpoceras	4626340			
4635893	Orygmaspis Resser, 1937	4635893	Orygmaspis Resser, 1937	10	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Parabolinoididae	4635889	Orygmaspis	4635893			
4884675	Habelia	4884675	Habelia	14	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54							Habelia	4884675			
5936913	Lingula meeki Herrick, 1888	5936913	Lingula meeki Herrick, 1888	2	SPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Lingulata	209	Lingulida	1440	Lingulidae	5230	Lingula	2252392	Lingula meeki	5936913	
8132741	Cryptobairdia coryelli (Roth & Skinner, 1931)	7622024	Bairdia coryelli (Roth & Skinner, 1931)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Ostracoda	353	Podocopida	1438	Bairdiidae	5190	Cryptobairdia	4808030	Bairdia coryelli	7622024	
8604248	Buchia concentrica (J.de C.Sowerby, 1827)	8604248	Buchia concentrica (J.de C.Sowerby, 1827)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Buchiidae	3248163	Buchia	7897917	Buchia concentrica	8604248	
8692373	Cercopis selwyni Scudder, 1879	8692373	Cercopis selwyni Scudder, 1879	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cercopidae	3763	Cercopis	2015870	Cercopis selwyni	8692373	
4636509	Illaenurus Hall, 1863	4636509	Illaenurus Hall, 1863	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Illaenuridae	4636659	Illaenurus	4636509			
4866675	Lissochonetes Dunbar & Condra, 1932	4866675	Lissochonetes Dunbar & Condra, 1932	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110					Rugosochonetidae	3252414	Lissochonetes	4866675			
4946725	Robsonoceras robsonense (Walcott, 1924)	8866108	Ellesmeroceras robsonensis (Walcott, 1924)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Cephalopoda	136	Nautilida	460	Nautilidae	6840	Robsonoceras	4624509	Ellesmeroceras robsonensis	8866108	
4982275	Keratosperma allenbyense Cevalloz-Ferriz & Stockey, 1988	4982275	Keratosperma allenbyense Cevalloz-Ferriz & Stockey, 1988	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Keratosperma	4905664	Keratosperma allenbyense	4982275	
7567528	Hyolithes carinatus (Matthew, 1899)	7567528	Hyolithes carinatus (Matthew, 1899)	55	SPECIES	ACCEPTED	Animalia	1							Hyolithidae	4863784	Haplophrentis	4863705	Hyolithes carinatus	7567528	
8579415	Cryptograptus Lapworth, 1880	8579415	Cryptograptus Lapworth, 1880	1	GENUS	DOUBTFUL	Animalia	1	Hemichordata	75					Rhabdinoporidae	3243112	Cryptograptus	8579415			
4594917	Euthydesma Hall, 1885	4594917	Euthydesma Hall, 1885	1	GENUS	DOUBTFUL	Animalia	1	Mollusca	52	Bivalvia	137	Cyrtodontida	11125512			Euthydesma	4594917			
4881729	Dinophyllum Lindström, 1882	4881729	Dinophyllum Lindström, 1882	2	GENUS	DOUBTFUL	Animalia	1	Cnidaria	43	Anthozoa	206			Streptelasmatidae	3250480	Dinophyllum	4881729			
8599134	Eosphecium naumanni Brothers & Archibald, 2000	8599134	Eosphecium naumanni Brothers & Archibald, 2000	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Angarosphecidae	4298479	Eosphecium	4680331	Eosphecium naumanni	8599134	
8675096	Dinokanaga webbi Archibald, 2005	8675096	Dinokanaga webbi Archibald, 2005	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Mecoptera	1000	Dinopanorpidae	4682752	Dinokanaga	8526710	Dinokanaga webbi	8675096	
9583276	Ptychopariida	9583276	Ptychopariida	3	ORDER	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276							
2557104	Portalia V.González, Vánky & Platas	2557104	Portalia V.González, Vánky & Platas	3	GENUS	ACCEPTED	Fungi	5	Basidiomycota	34	Ustilaginomycetes	148	Ustilaginales	1121	Anthracoideaceae	3824	Portalia	2557104			
3267117	Asaphidae	3267117	Asaphidae	6	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Asaphidae	3267117					
4637588	Acidiphorus Raymond, 1925	4637588	Acidiphorus Raymond, 1925	13	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Proetida	9442527	Bathyuridae	3267217	Acidiphorus	4637588			
4867612	Delthyris Dalman, 1828	4867612	Delthyris Dalman, 1828	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Delthyrididae	3252252	Delthyris	4867612			
4881862	Bighornia Duncan, 1957	4881862	Bighornia Duncan, 1957	15	GENUS	DOUBTFUL	Animalia	1	Cnidaria	43	Anthozoa	206			Streptelasmatidae	3250480	Bighornia	4881862			
4945919	Etoptychoptera tertiaria Handlirsch, 1909	4945919	Etoptychoptera tertiaria Handlirsch, 1909	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Ptychopteridae	5585	Etoptychoptera	4790431	Etoptychoptera tertiaria	4945919	
4977672	Paraspiriferina billingsi (Shumard, 1858)	8759834	Spiriferina billingsii (Shumard, 1858)	1	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Spiriferinidae	3252266	Spiriferina	4868277	Spiriferina billingsii	8759834	
11249925	Dunveganoceras Warren & Stelck, 1940	11249925	Dunveganoceras Warren & Stelck, 1940	1	GENUS	DOUBTFUL	Animalia	1	Mollusca	52	Cephalopoda	136			Acanthoceratidae	3245842	Dunveganoceras	11249925			
705	Actiniaria	705	Actiniaria	2	ORDER	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Actiniaria	705							
5583	Pipunculidae	5583	Pipunculidae	2	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Pipunculidae	5583					
3252348	Chonetes Fischer de Waldheim, 1830	3252348	Chonetes Fischer de Waldheim, 1830	3	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110					Chonetidae	3252345	Chonetes	3252348			
4634365	Taenicephalina Rasetti, 1945	4634365	Taenicephalina Rasetti, 1945	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Dokimocephalidae	3266915	Taenicephalina	4634365			
4636800	Hemirhodon Raymond, 1937	4636800	Hemirhodon Raymond, 1937	5	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Dinesidae	3266666	Hemirhodon	4636800			
8605153	Schwagerina pavilionensis Thompson & Wheeler, 1942	9698153	Chusenella pavilionensis (Thompson & Wheeler, 1942)	3	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Fusulinata	11142502	Fusulinida	7861739	Schwagerinidae	7634792	Chusenella	7357499	Chusenella pavilionensis	9698153	
8640150	Leptomitus undulatus Rigby & Collins, 2004	8640150	Leptomitus undulatus Rigby & Collins, 2004	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Leptomitidae	3251525	Leptomitus	3251526	Leptomitus undulatus	8640150	
4594937	Praecardium Barrande, 1881	4594937	Praecardium Barrande, 1881	1	GENUS	DOUBTFUL	Animalia	1	Mollusca	52	Bivalvia	137	Cyrtodontida	11125512	Praecardiidae	3247483	Praecardium	4594937			
4881518	Smithicyathus Rozkowska, 1979	4881518	Smithicyathus Rozkowska, 1979	3	GENUS	DOUBTFUL	Animalia	1	Cnidaria	43	Anthozoa	206					Smithicyathus	4881518			
8608657	Dawsonites veter Scudder, 1895	8608657	Dawsonites veter Scudder, 1895	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cercopida	11129507	Dawsonites	3266270	Dawsonites veter	8608657	
8915438	Callavia perfecta (Walcott, 1913)	8915438	Callavia perfecta (Walcott, 1913)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Nevadiidae	3267017	Nevadella	4636207	Callavia perfecta	8915438	
3252017	Micromitra Meek, 1873	3252017	Micromitra Meek, 1873	46	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110					Paterinidae	3252015	Micromitra	3252017			
4867996	Voiseyella Roberts, 1964	4867996	Voiseyella Roberts, 1964	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Strophopleuridae	3252328	Voiseyella	4867996			
7871380	Polytylites diversus Cooper, 1941	7871380	Polytylites diversus Cooper, 1941	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Amphissitidae	4808708	Polytylites	4809396	Polytylites diversus	7871380	
8554528	Telmatrechus stali (Scudder, 1879)	8554528	Telmatrechus stali (Scudder, 1879)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Gerridae	7881	Telmatrechus	4772060	Telmatrechus stali	8554528	
8692927	Stephenospongia magnipora Rigby, 1986	8692927	Stephenospongia magnipora Rigby, 1986	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Hexactinellida	146			Hintzespongiidae	4581068	Stephenospongia	4581062	Stephenospongia magnipora	8692927	
4639580	Ekeraspis Tjernvik, 1956	4639580	Ekeraspis Tjernvik, 1956	1	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948					Ekeraspis	4639580			
8491971	Propalosoma gutierrezae Dlussky & Rasnitsyn, 1999	8491971	Propalosoma gutierrezae Dlussky & Rasnitsyn, 1999	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Rhopalosomatidae	7914	Propalosoma	4680446	Propalosoma gutierrezae	8491971	
8912321	Ptychoparia cordillerae (Rominger, 1887)	11199934	Conocephalites cordillerae (Rominger, 1887)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Ptychopariidae	3266888	Elrathina	4633895	Conocephalites cordillerae	11199934	
75	Hemichordata	75	Hemichordata	7	PHYLUM	ACCEPTED	Animalia	1	Hemichordata	75											
3252466	Rhynchopora King, 1865	3252466	Rhynchopora King, 1865	2	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Rhynchoporidae	3252465	Rhynchopora	3252466			
8440252	Placidea lutkevichi (Spitzharsky, 1939)	8195619	Amphissites lutkevichi (Spitzharsky, 1939)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Placideidae	8177494	Placidea	4809050	Amphissites lutkevichi	8195619	
8471334	Platystrophia regularis globata Twenhofel, 1928	8471334	Platystrophia regularis globata Twenhofel, 1928	1	SUBSPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Platystrophiidae	4870693	Vinlandostrophia	8652894	Platystrophia regularis	4870619	
8604569	Isoteloides saxosimontis Dean, 1989	8604569	Isoteloides saxosimontis Dean, 1989	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Asaphidae	3267117	Isoteloides	4635763	Isoteloides saxosimontis	8604569	
4633898	Alokistocare Lorenz, 1906	4633898	Alokistocare Lorenz, 1906	12	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Alokistocaridae	3266866	Alokistocare	4633898			
4942382	Tarphyphyllum monkmanense McLean & Pedder, 1984	4942382	Tarphyphyllum monkmanense McLean & Pedder, 1984	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Arachnophyllidae	3250407	Tarphyphyllum	4881592	Tarphyphyllum monkmanense	4942382	
4575018	Gogia Walcott, 1917	4575018	Gogia Walcott, 1917	4	GENUS	ACCEPTED	Animalia	1	Echinodermata	50					Eocrinidae	4877606	Gogia	4575018			
4873314	Pelecocrinus Kirk, 1941	4873314	Pelecocrinus Kirk, 1941	3	GENUS	DOUBTFUL	Animalia	1	Echinodermata	50	Crinoidea	215					Pelecocrinus	4873314			
4980119	Trupetostroma saintjeani Stearn, 1966	4980119	Trupetostroma saintjeani Stearn, 1966	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105					Hermatostromatidae	4580319	Trupetostroma	4580320	Trupetostroma saintjeani	4980119	
8519214	Weyla bodenbenderi Behrendsen, 1891	8519214	Weyla bodenbenderi Behrendsen, 1891	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Neitheidae	7758930	Weyla	4592650	Weyla bodenbenderi	8519214	
105	Porifera	105	Porifera	11	PHYLUM	ACCEPTED	Animalia	1	Porifera	105											
4635054	Agraulos Hawle & Corda, 1847	4635054	Agraulos Hawle & Corda, 1847	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Agraulidae	3266886	Agraulos	4635054			
4635668	Saukiella Ulrich & Resser, 1933	4635668	Saukiella Ulrich & Resser, 1933	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Saukiidae	4635659	Saukiella	4635668			
4635801	Symphysurina Ulrich, 1924	4635801	Symphysurina Ulrich, 1924	6	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Nileidae	3267154	Symphysurina	4635801			
8258557	Osmeroides Agassiz, 1834	8258557	Osmeroides Agassiz, 1834	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Actinopterygii	204	Albuliformes	1104	Osmeroididae	4841507	Osmeroides	8258557			
8473249	Buprestis tertiaria Scudder, 1879	8473249	Buprestis tertiaria Scudder, 1879	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Buprestidae	3789	Buprestis	1049529	Buprestis tertiaria	8473249	
3247983	Trigoniidae	3247983	Trigoniidae	3	FAMILY	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Trigoniida	9391016	Trigoniidae	3247983					
4636895	Dolichometopsis Poulsen, 1927	4636895	Dolichometopsis Poulsen, 1927	3	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Dolichometopidae	3266678	Dolichometopsis	4636895			
4868066	Unispirifer Campbell, 1957	4868066	Unispirifer Campbell, 1957	18	GENUS	DOUBTFUL	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Spiriferidae	3252276	Unispirifer	4868066			
4881581	Pantophyllum Lakhov, 1982	4881581	Pantophyllum Lakhov, 1982	5	GENUS	DOUBTFUL	Animalia	1	Cnidaria	43	Anthozoa	206					Pantophyllum	4881581			
4881378	Phillipsastrea d'Orbigny, 1849	4881378	Phillipsastrea d'Orbigny, 1849	10	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Phillipsastraeidae	3250448	Phillipsastrea	4881378			
8516529	Bergaueria perata Prantl, 1946	8516529	Bergaueria perata Prantl, 1946	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43							Bergaueria	4884394	Bergaueria perata	8516529	
9657346	Delthyris missouriensis (Weller, 1906)	9657346	Delthyris missouriensis (Weller, 1906)	1	SPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Mucrospiriferidae	4867822	Tylothyris	4867833	Delthyris missouriensis	9657346	
3925	Pinaceae	3925	Pinaceae	2	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Pinaceae	3925					
4635788	Xenostegium Walcott, 1924	4635788	Xenostegium Walcott, 1924	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Asaphida	9573072	Asaphidae	3267117	Xenostegium	4635788			
4873109	Cradeocrinus Goldring, 1923	4873109	Cradeocrinus Goldring, 1923	2	GENUS	DOUBTFUL	Animalia	1	Echinodermata	50	Crinoidea	215					Cradeocrinus	4873109			
4667119	Marrellidae	4667119	Marrellidae	243	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54					Marrellidae	4667119					
4874590	Rhodocrinites Miller, 1821	4874590	Rhodocrinites Miller, 1821	3	GENUS	DOUBTFUL	Animalia	1	Echinodermata	50	Crinoidea	215			Rhodocrinitidae	4874587	Rhodocrinites	4874590			
4874791	Forbesiocrinus de Koninck & Lehon, 1854	4874791	Forbesiocrinus de Koninck & Lehon, 1854	1	GENUS	DOUBTFUL	Animalia	1	Echinodermata	50	Crinoidea	215			Sagenocrinitidae	4874790	Forbesiocrinus	4874791			
4942383	Tarphyphyllum besti McLean & Pedder, 1984	4942383	Tarphyphyllum besti McLean & Pedder, 1984	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206			Arachnophyllidae	3250407	Tarphyphyllum	4881592	Tarphyphyllum besti	4942383	
8466767	Ochotochlamys bureiensis (Sey, 1984)	9269752	Chlamys bureiensis (Sey, 1984)	16	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Pectinida	9250425	Pectinidae	3472	Ochotochlamys	4592192	Chlamys bureiensis	9269752	
3266626	Peronopsis Hawle & Corda, 1847	3266626	Peronopsis Hawle & Corda, 1847	6	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Agnostida	9538015	Peronopsidae	3266625	Peronopsis	3266626			
4574936	Myrmeciites Archibald, Cover & Moreau, 2006	4574936	Myrmeciites Archibald, Cover & Moreau, 2006	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Myrmeciites	4574936			
4575849	Piloricilla Carter, 1987	4575849	Piloricilla Carter, 1987	12	GENUS	DOUBTFUL	Animalia	1	Brachiopoda	110					Productidae	3252537	Piloricilla	4575849			
4865990	Lepidocyclus Wang, 1949	4865990	Lepidocyclus Wang, 1949	1	GENUS	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Rhynchotrematidae	4865968	Lepidocyclus	4865990			
4979754	Mackinneyella stylettia Gilmour & Snyder, 2000	4979754	Mackinneyella stylettia Gilmour & Snyder, 2000	1	SPECIES	ACCEPTED	Animalia	1	Bryozoa	53	Stenolaemata	226	Fenestrida	1490	Acanthocladiidae	3267796	Mackinneyella	4857434	Mackinneyella stylettia	4979754	
8517598	Nymphes georgei Archibald et al., 2009	8517598	Nymphes georgei Archibald et al., 2009	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Nymphidae	5914	Nymphes	2097175	Nymphes georgei	8517598	
4634373	Proricephalus Westrop, 1986	4634373	Proricephalus Westrop, 1986	5	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276			Proricephalus	4634373			
1590402	Plecia pictipennis (Handlirsch, 1910)	1590402	Plecia pictipennis (Handlirsch, 1910)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281	Plecia	1590132	Plecia pictipennis	1590402	
4633735	Naraoia compacta Walcott, 1912	4633735	Naraoia compacta Walcott, 1912	44	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948			Naraoiidae	4633730	Naraoia	4633734	Naraoia compacta	4633735	
4634218	Apatokephaloides Raymond, 1924	4634218	Apatokephaloides Raymond, 1924	3	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276			Apatokephaloides	4634218			
4924862	Palaeocarpinus P.R.Crane, 1981	4924862	Palaeocarpinus P.R.Crane, 1981	8	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Betulaceae	4688	Palaeocarpinus	4924862			
7632920	Polytylites inornatus (Roth, 1929) Crasquin-Soleau, 1994	7632920	Polytylites inornatus (Roth, 1929) Crasquin-Soleau, 1994	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Ostracoda	353	Palaeocopida	371	Amphissitidae	4808708	Polytylites	4809396	Polytylites inornatus	7632920	
8604782	Avitomyrmex mastax Archibald et al., 2006	8604782	Avitomyrmex mastax Archibald et al., 2006	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Avitomyrmex	4673252	Avitomyrmex mastax	8604782	
1590309	Plecia dilatata (Handlirsch, 1910)	1590309	Plecia dilatata (Handlirsch, 1910)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Bibionidae	7281	Plecia	1590132	Plecia dilatata	1590309	
4866794	Subglobosochonetes Afanas'eva, 1976	4866794	Subglobosochonetes Afanas'eva, 1976	4	GENUS	DOUBTFUL	Animalia	1	Brachiopoda	110					Anopliidae	3252374	Subglobosochonetes	4866794			
4881568	Debnikiella Rozkowska, 1979	4881568	Debnikiella Rozkowska, 1979	1	GENUS	DOUBTFUL	Animalia	1	Cnidaria	43	Anthozoa	206					Debnikiella	4881568			
8487696	Hypsiptycha occidens (Wilson, 1926)	9311737	Rhynchotrema increbescens occidens (Wilson, 1926)	4	SPECIES	SYNONYM	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Rhynchonellida	510	Rhynchotrematidae	4865968	Hypsiptycha	4865983	Rhynchotrema increbescens	8523974	
4583768	Planolites Nicholson, 1873	4583768	Planolites Nicholson, 1873	2	GENUS	ACCEPTED	Animalia	1									Planolites	4583768			
4635031	Drabia Wilson, 1951	4635031	Drabia Wilson, 1951	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Ptychopariida	9583276	Phylacteridae	4633824	Drabia	4635031			
4636563	Kiowaia Frederickson, 1949	4636563	Kiowaia Frederickson, 1949	2	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Corynexochida	9556384	Shirakiellidae	3266657	Kiowaia	4636563			
4982518	Cladophlebis virginiensis Fontaine, 1889	4982518	Cladophlebis virginiensis Fontaine, 1889	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Osmundales	7229403	Osmundaceae	2370	Cladophlebis	4897451	Cladophlebis virginiensis	4982518	
9405764	Paenebeltella	9405764	Paenebeltella	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Trilobita	9273948	Aulacopleurida	9791016	Hystricuridae	4634643	Paenebeltella	9405764			
4404240	Promastax archaicus Handlirsch, 1910	4404240	Promastax archaicus Handlirsch, 1910	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Promastacidae	4404238	Promastax	4404239	Promastax archaicus	4404240	
4867876	Cyrtiopsis Grabau, 1931	4867876	Cyrtiopsis Grabau, 1931	2	GENUS	DOUBTFUL	Animalia	1	Brachiopoda	110	Rhynchonellata	210			Cyrtospiriferidae	3252269	Cyrtiopsis	4867876			
8591133	Olenellus Hall, 1862	8591133	Olenellus Hall, 1862	4	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Trilobita	9273948	Redlichiida	9590575	Olenellidae	4636103	Olenellus	8591133			
8638779	Owenites koeneni Hyatt & Smith, 1905	8638779	Owenites koeneni Hyatt & Smith, 1905	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Ammonoidea	9559185	Melagathiceratidae	4627413	Owenites	4622934	Owenites koeneni	8638779	
